1.001904,170.262466,2.135684,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-1.581605,168.692368,4.405417,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1.618798,168.832855,3.996320,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-1.581605,168.692368,4.405417,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1.001904,170.262466,2.135684,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-1.957019,170.148682,2.355487,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1.618798,168.832855,3.996320,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3.685091,171.274704,2.342914,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1.001904,170.262466,2.135684,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3.077126,172.212570,1.421917,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.669689,171.329742,1.223096,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1.001904,170.262466,2.135684,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-1.957019,170.148682,2.355487,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1.001904,170.262466,2.135684,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.669689,171.329742,1.223096,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1.001904,170.262466,2.135684,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3.685091,171.274704,2.342914,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3.077126,172.212570,1.421917,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3.685091,171.274704,2.342914,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1.618798,168.832855,3.996320,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
4.521319,169.921494,4.179307,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
4.521319,169.921494,4.179307,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
6.357059,171.998795,4.966512,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3.685091,171.274704,2.342914,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
6.392445,170.155258,6.814856,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
6.357059,171.998795,4.966512,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
4.521319,169.921494,4.179307,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-6.108624,174.845978,11.214179,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-6.621922,176.000229,8.108055,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-4.700130,175.989655,11.491688,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-4.700130,175.989655,11.491688,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-4.277748,173.038025,14.461876,13.000000,14.000000,0.000000,0.000000,0.952941,0.047059,0.000000,0.000000
-6.108624,174.845978,11.214179,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-4.700130,175.989655,11.491688,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-3.400040,178.399506,9.002721,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-3.086391,176.885773,11.691805,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-5.208931,177.373810,8.622246,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-3.190851,179.095322,6.514070,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-3.400040,178.399506,9.002721,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-4.700130,175.989655,11.491688,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-6.621922,176.000229,8.108055,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-5.208931,177.373810,8.622246,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-3.400040,178.399506,9.002721,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-4.700130,175.989655,11.491688,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-5.208931,177.373810,8.622246,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1.618798,168.832855,3.996320,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1.091532,167.365372,6.654866,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2.394222,167.453323,6.385205,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2.394222,167.453323,6.385205,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
4.521319,169.921494,4.179307,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1.618798,168.832855,3.996320,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
5.254144,168.672897,6.348790,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
6.392445,170.155258,6.814856,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
4.521319,169.921494,4.179307,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
5.254144,168.672897,6.348790,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
6.606252,169.332016,8.313325,13.000000,14.000000,0.000000,0.000000,0.972549,0.027451,0.000000,0.000000
6.392445,170.155258,6.814856,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
4.521319,169.921494,4.179307,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2.394222,167.453323,6.385205,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
5.254144,168.672897,6.348790,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-4.700130,175.989655,11.491688,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-2.162166,174.714249,14.642407,13.000000,14.000000,0.000000,0.000000,0.952941,0.047059,0.000000,0.000000
-3.304554,173.809113,14.544922,13.000000,14.000000,0.000000,0.000000,0.952941,0.047059,0.000000,0.000000
2.394222,167.453323,6.385205,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2.091179,165.824265,10.096620,13.000000,14.000000,0.000000,0.000000,0.952941,0.047059,0.000000,0.000000
3.576827,166.027023,9.661741,13.000000,14.000000,0.000000,0.000000,0.952941,0.047059,0.000000,0.000000
5.254144,168.672897,6.348790,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3.576827,166.027023,9.661741,13.000000,14.000000,0.000000,0.000000,0.952941,0.047059,0.000000,0.000000
5.855893,167.316498,9.276518,13.000000,14.000000,0.000000,0.000000,0.952941,0.047059,0.000000,0.000000
-1.134512,179.365417,3.778506,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-2.437587,179.011978,3.706082,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-1.881188,178.511597,2.441449,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-1.881188,178.511597,2.441449,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-1.880609,177.486954,1.372274,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-1.359027,177.728180,1.462326,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-1.050019,178.735977,2.482135,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-0.902132,177.847855,1.481476,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-0.200653,177.862961,1.401273,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-1.359027,177.728180,1.462326,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-0.902132,177.847855,1.481476,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-1.050019,178.735977,2.482135,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-1.881188,178.511597,2.441449,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-1.359027,177.728180,1.462326,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-1.050019,178.735977,2.482135,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-1.134512,179.365417,3.778506,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-1.881188,178.511597,2.441449,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-1.050019,178.735977,2.482135,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-4.025799,176.391800,1.675713,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-2.465435,175.879471,0.745164,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-2.545857,176.548294,1.036037,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-4.688851,177.438843,3.141886,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-5.312940,176.088348,2.585413,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-4.025799,176.391800,1.675713,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-4.025799,176.391800,1.675713,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-3.880380,175.191269,1.154352,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-2.465435,175.879471,0.745164,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-5.069775,174.437210,1.834699,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-3.746142,173.142822,1.180272,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-3.880380,175.191269,1.154352,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-5.312940,176.088348,2.585413,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-3.880380,175.191269,1.154352,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-4.025799,176.391800,1.675713,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-5.312940,176.088348,2.585413,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-5.069775,174.437210,1.834699,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-3.880380,175.191269,1.154352,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-2.950317,174.235825,0.688067,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-3.880380,175.191269,1.154352,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-3.746142,173.142822,1.180272,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-2.950317,174.235825,0.688067,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-1.947883,175.348221,0.484452,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-2.465435,175.879471,0.745164,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-1.828658,172.385468,0.717528,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-2.950317,174.235825,0.688067,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-3.746142,173.142822,1.180272,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-3.880380,175.191269,1.154352,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-2.950317,174.235825,0.688067,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-2.465435,175.879471,0.745164,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-1.563835,173.670151,0.356799,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-1.947883,175.348221,0.484452,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-2.950317,174.235825,0.688067,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-2.950317,174.235825,0.688067,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-1.828658,172.385468,0.717528,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-1.563835,173.670151,0.356799,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-1.947883,175.348221,0.484452,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-1.563835,173.670151,0.356799,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-1.175483,175.033768,0.299069,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.361543,172.459976,0.586407,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-1.563835,173.670151,0.356799,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-1.828658,172.385468,0.717528,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-1.175483,175.033768,0.299069,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.045612,173.721451,0.267275,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-0.276149,175.061279,0.250041,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.045612,173.721451,0.267275,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.551225,175.362396,0.321900,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-0.276149,175.061279,0.250041,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.045612,173.721451,0.267275,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-1.175483,175.033768,0.299069,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-1.563835,173.670151,0.356799,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-1.563835,173.670151,0.356799,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.361543,172.459976,0.586407,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.045612,173.721451,0.267275,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1.525949,174.265305,0.393318,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.361543,172.459976,0.586407,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2.377131,173.195221,0.757310,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.361543,172.459976,0.586407,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1.525949,174.265305,0.393318,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.045612,173.721451,0.267275,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.551225,175.362396,0.321900,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.045612,173.721451,0.267275,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1.525949,174.265305,0.393318,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1.525949,174.265305,0.393318,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1.092905,175.925705,0.525291,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.551225,175.362396,0.321900,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1.525949,174.265305,0.393318,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2.495654,175.278168,0.755780,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1.092905,175.925705,0.525291,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
4.265580,176.209305,1.972969,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2.495654,175.278168,0.755780,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3.728699,174.569962,1.272641,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2.377131,173.195221,0.757310,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2.495654,175.278168,0.755780,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1.525949,174.265305,0.393318,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1.295773,176.592148,0.796653,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1.092905,175.925705,0.525291,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2.495654,175.278168,0.755780,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2.377131,173.195221,0.757310,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3.728699,174.569962,1.272641,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2.495654,175.278168,0.755780,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2.860580,176.473495,1.242363,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1.295773,176.592148,0.796653,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2.495654,175.278168,0.755780,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2.495654,175.278168,0.755780,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
4.265580,176.209305,1.972969,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2.860580,176.473495,1.242363,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3.420298,177.921112,2.810426,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2.860580,176.473495,1.242363,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
4.265580,176.209305,1.972969,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2.860580,176.473495,1.242363,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3.420298,177.921112,2.810426,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2.239239,177.708694,1.817795,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1.295773,176.592148,0.796653,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2.239239,177.708694,1.817795,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.947420,177.281845,1.116202,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2.239239,177.708694,1.817795,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1.295773,176.592148,0.796653,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2.860580,176.473495,1.242363,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-1.134512,179.365417,3.778506,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-1.050019,178.735977,2.482135,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.222390,178.769012,2.401977,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.222390,178.769012,2.401977,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-1.050019,178.735977,2.482135,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-0.200653,177.862961,1.401273,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.472306,177.677261,1.289657,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.222390,178.769012,2.401977,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-0.200653,177.862961,1.401273,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.222390,178.769012,2.401977,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.472306,177.677261,1.289657,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1.379551,178.394531,2.161942,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.947420,177.281845,1.116202,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1.379551,178.394531,2.161942,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.472306,177.677261,1.289657,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1.379551,178.394531,2.161942,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.947420,177.281845,1.116202,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2.239239,177.708694,1.817795,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-6.621922,176.000229,8.108055,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-4.831387,178.178802,6.173794,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-5.208931,177.373810,8.622246,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-3.190851,179.095322,6.514070,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-5.208931,177.373810,8.622246,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-4.831387,178.178802,6.173794,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-5.560411,177.283859,4.387748,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-4.387101,178.386002,4.802422,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-4.831387,178.178802,6.173794,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-4.387101,178.386002,4.802422,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-3.190851,179.095322,6.514070,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-4.831387,178.178802,6.173794,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-6.125309,176.951218,5.710264,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-5.560411,177.283859,4.387748,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-4.831387,178.178802,6.173794,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-4.831387,178.178802,6.173794,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-6.621922,176.000229,8.108055,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-6.125309,176.951218,5.710264,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-5.946257,173.677856,2.767976,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-6.922825,175.164047,4.947150,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-6.526938,172.903229,3.910147,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-6.922825,175.164047,4.947150,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-5.946257,173.677856,2.767976,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-6.283045,175.675858,3.699502,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-6.922825,175.164047,4.947150,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-6.283045,175.675858,3.699502,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-5.560411,177.283859,4.387748,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-6.621922,176.000229,8.108055,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-6.922825,175.164047,4.947150,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-6.125309,176.951218,5.710264,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-6.125309,176.951218,5.710264,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-6.922825,175.164047,4.947150,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-5.560411,177.283859,4.387748,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
4.347376,177.907883,3.992419,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
6.162203,175.366898,4.073158,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
4.997178,177.677719,5.263803,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
6.162203,175.366898,4.073158,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
7.509155,175.497009,8.083867,13.000000,17.000000,0.000000,0.000000,0.752941,0.247059,0.000000,0.000000
4.997178,177.677719,5.263803,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
6.357059,171.998795,4.966512,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
7.989611,173.653259,6.799504,13.000000,17.000000,0.000000,0.000000,0.752941,0.247059,0.000000,0.000000
6.162203,175.366898,4.073158,13.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
12.593198,150.724121,28.986904,15.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
11.899164,152.917526,27.781240,15.000000,14.000000,0.000000,0.000000,0.937255,0.062745,0.000000,0.000000
12.842565,150.728363,28.787300,15.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
12.593198,150.724121,28.986904,15.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
11.175704,152.658142,28.246481,15.000000,14.000000,0.000000,0.000000,0.937255,0.062745,0.000000,0.000000
11.479023,152.895844,28.129143,15.000000,14.000000,0.000000,0.000000,0.937255,0.062745,0.000000,0.000000
